Category,Course Type,District,Region,Local Course,AP/IB/PLTW/DCE/OLL,Standard,Course Level,College Relationship(s),Fullfills Grad Req
E - Media Technology,10206 - Computer Gaming and Design,PACT CHARTER SCHOOL 4008-07,11,105 History of Video Games,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10206 - Computer Gaming and Design,PACT CHARTER SCHOOL 4008-07,11,174 History of Video Games B,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10206 - Computer Gaming and Design,REDWOOD AREA SCHOOL DISTRICT 2897-01,8,0010054 VIDEO GAME DESIGN,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10206 - Computer Gaming and Design,REDWOOD AREA SCHOOL DISTRICT 2897-01,8,001054 VIDEO GAME DESIGN,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10206 - Computer Gaming and Design,STEP ACADEMY CHARTER SCHOOL 4200-07,11,085 Game Design,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10206 - Computer Gaming and Design,THIEF RIVER FALLS SCHOOL DISTRICT 0564-01,1,268 Video Game Design-Game Maker,N/A,LOCAL,GENERAL,,No
E - Media Technology,10206 - Computer Gaming and Design,WABASHA-KELLOGG PUBLIC SCHOOL DIST. 0811-01,10,113 OL INTRO TO GAME DESIGN,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10206 - Computer Gaming and Design,WADENA-DEER CREEK SCHOOL DISTRICT 2155-01,5,029 Game Design,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10206 - Computer Gaming and Design,WAYZATA PUBLIC SCHOOL DISTRICT 0284-01,11,050921 S INTRODUCTION TO GAME DESIGN (S,N/A,NATIONAL,GENERAL,,Yes
E - Media Technology,10206 - Computer Gaming and Design,WAYZATA PUBLIC SCHOOL DISTRICT 0284-01,11,050922 S ADVANCED GAME DESIGN (S),N/A,NATIONAL,GENERAL,,Yes
E - Media Technology,10206 - Computer Gaming and Design,WORTHINGTON PUBLIC SCHOOL DISTRICT 0518-01,8,2038 VIDEO GAME DESIGN SK,N/A,NONE_ADDRESSED,GENERAL,,No
E - Media Technology,10207 - Mobile Applications,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT 0272-01,11,10207E12 iOS Development A,N/A,NONE_ADDRESSED,ADVANCED,,No
E - Media Technology,10207 - Mobile Applications,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT 0272-01,11,10207E34 Adv iOS Development - IS,OLL,NONE_ADDRESSED,ADVANCED,,No
E - Media Technology,10207 - Mobile Applications,MINNETONKA PUBLIC SCHOOL DISTRICT 0276-01,11,200T970S TO INTRO APP DEVELOPMENT SU,N/A,COMBINATION,GENERAL,,Yes
E - Media Technology,10207 - Mobile Applications,MINNETONKA PUBLIC SCHOOL DISTRICT 0276-01,11,200T97MS TO INTRO APP DEV MIDDLE SCHOOL,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10207 - Mobile Applications,ROCHESTER PUBLIC SCHOOL DISTRICT 0535-01,10,30506HMAD Mobile Application Development,DCE,COMBINATION,DUAL,ROCHESTER COMMUNITY/TECH COLLEGE,No
E - Media Technology,10207 - Mobile Applications,SHAKOPEE PUBLIC SCHOOL DISTRICT 0720-01,11,80630 Mobile OS Development,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10207 - Mobile Applications,ST. LOUIS COUNTY SCHOOL DISTRICT 2142-01,3,3927 AP MOBILE COMP SCIENCE PRIN,N/A,COMBINATION,GENERAL,,No
E - Media Technology,10207 - Mobile Applications,ST. LOUIS COUNTY SCHOOL DISTRICT 2142-01,3,3928 AP MOBILE COMP SCIENCE PRIN,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,BURNSVILLE PUBLIC SCHOOL DISTRICT 0191-01,11,9171 COMPUTER SRV/REPAIR,N/A,NATIONAL,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,BURNSVILLE PUBLIC SCHOOL DISTRICT 0191-01,11,9172 COMPUTER SRV/REPAIR,N/A,NATIONAL,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,CANBY PUBLIC SCHOOL DISTRICT 0891-01,06W,123 Adv Tech I,N/A,LOCAL,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,CANNON RIVER STEM SCHOOL 4194-07,10,CODING1 CODING 1,N/A,STATE,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,CANNON RIVER STEM SCHOOL 4194-07,10,CODING2 CODING 2,N/A,STATE,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,CANNON RIVER STEM SCHOOL 4194-07,10,CODING3 CODING 3,N/A,STATE,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,CANNON RIVER STEM SCHOOL 4194-07,10,CODING4 CODING 4,N/A,STATE,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,CANNON RIVER STEM SCHOOL 4194-07,10,CODING5 CODING 5,N/A,STATE,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,CANNON RIVER STEM SCHOOL 4194-07,10,CODING6 CODING 6,N/A,STATE,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,CANNON RIVER STEM SCHOOL 4194-07,10,CODING7 CODING 7,N/A,STATE,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,CANNON RIVER STEM SCHOOL 4194-07,10,CODING8 CODING 8,N/A,STATE,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,CANNON RIVER STEM SCHOOL 4194-07,10,CODINGK CODING K,N/A,STATE,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,DEER RIVER PUBLIC SCHOOL DISTRICT 0317-01,3,500 Technology,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,EASTERN CARVER COUNTY PUBLIC SCHOOL 0112-01,11,C053a Computer Repair 1,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,EASTERN CARVER COUNTY PUBLIC SCHOOL 0112-01,11,C053b Computer Repair 2,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,GRYGLA PUBLIC SCHOOL DISTRICT 0447-01,1,3540 Intro. to Computers OL,N/A,NONE_ADDRESSED,ARTICULATED,NORMANDALE COMMUNITY COLLEGE,No
F - Information Support and Services,10251 - Computer Technology,GRYGLA PUBLIC SCHOOL DISTRICT 0447-01,1,6031 Emerging Technologies,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,HUTCHINSON PUBLIC SCHOOL DISTRICT 0423-01,06E,031088 BUS Computer Applications I,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,LANCASTER PUBLIC SCHOOL DISTRICT 0356-01,1,4705 CODING,N/A,LOCAL,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,MILACA PUBLIC SCHOOL DISTRICT 0912-01,07E,6ECS Computer Science,N/A,STATE,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,MURRAY COUNTY CENTRAL SCHOOL DIST. 2169-01,8,167 TECHNOLOGY 7,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,MURRAY COUNTY CENTRAL SCHOOL DIST. 2169-01,8,213 TECHNOLOGY 8,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,MURRAY COUNTY CENTRAL SCHOOL DIST. 2169-01,8,217 COMP SCIENCE,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,MURRAY COUNTY CENTRAL SCHOOL DIST. 2169-01,8,224 GEEK SQUAD INTRO,N/A,LOCAL,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,NORMAN COUNTY EAST SCHOOL DISTRICT 2215-01,1,518 College Intro Computer Tech OL,DCE,COMBINATION,DUAL,NORMANDALE COMMUNITY COLLEGE,No
F - Information Support and Services,10251 - Computer Technology,North St. Paul-Maplewood Oakdale 0622-01,11,12003 Computer Hardware/Software & G,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,North St. Paul-Maplewood Oakdale 0622-01,11,12004 Computer Hardware/Software & G,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,North St. Paul-Maplewood Oakdale 0622-01,11,12005 Computer Hardware/Software & G,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,PILLAGER PUBLIC SCHOOL DISTRICT 0116-01,5,190 COMP REPAIR I- A+ HARDWARE-PSEO,DCE,COMBINATION,DUAL,CENTRAL LAKES COLG-BRAINERD/STAPLES,No
F - Information Support and Services,10251 - Computer Technology,PRINCETON PUBLIC SCHOOL DISTRICT 0477-01,07E,70072101 POA Fund of Computer Systems,N/A,STATE,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,PRINCETON PUBLIC SCHOOL DISTRICT 0477-01,07E,,OLL,STATE,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,PRIOR LAKE-SAVAGE AREA SCHOOLS 0719-01,11,000237 Web 2.0,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,PROCTOR PUBLIC SCHOOL DISTRICT 0704-01,3,3801 PHS TECH INTERNSHIP II,N/A,NATIONAL,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,RED ROCK CENTRAL SCHOOL DISTRICT 2884-01,8,122 Computer Tech,N/A,NONE_ADDRESSED,GENERAL,,Yes
F - Information Support and Services,10251 - Computer Technology,RENVILLE COUNTY WEST SCHOOL DIST. 2890-01,06E,112 Media /Tech GR. 4A,N/A,LOCAL,NOT_APPLICABLE,,No
F - Information Support and Services,10251 - Computer Technology,RENVILLE COUNTY WEST SCHOOL DIST. 2890-01,06E,113 Media /Tech GR. 4B,N/A,LOCAL,NOT_APPLICABLE,,No
F - Information Support and Services,10251 - Computer Technology,RENVILLE COUNTY WEST SCHOOL DIST. 2890-01,06E,142 Media/Tech. 5A,N/A,LOCAL,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,RENVILLE COUNTY WEST SCHOOL DIST. 2890-01,06E,143 Media/Tech 5B,N/A,LOCAL,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,ROBBINSDALE PUBLIC SCHOOL DISTRICT 0281-01,11,9645 Computer Maint & Repair I,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,SHAKOPEE PUBLIC SCHOOL DISTRICT 0720-01,11,80420 Principles of Comp. Hardware,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,SOUTHLAND PUBLIC SCHOOL DISTRICT 0500-01,10,1201 Technology 6,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,SOUTHLAND PUBLIC SCHOOL DISTRICT 0500-01,10,1220 Technology 8/Career Exploratio,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,T405111 Computer Technology 1,N/A,NONE_ADDRESSED,GENERAL,,Yes
F - Information Support and Services,10251 - Computer Technology,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,T405121 Computer Technology 2,N/A,NONE_ADDRESSED,GENERAL,,Yes
F - Information Support and Services,10251 - Computer Technology,THIEF RIVER FALLS SCHOOL DISTRICT 0564-01,1,1265 TECH LIFE,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,THIEF RIVER FALLS SCHOOL DISTRICT 0564-01,1,1266 DIGI TECH,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,UNDERWOOD PUBLIC SCHOOL DISTRICT 0550-01,4,9740 Science Technology,N/A,LOCAL,GENERAL,,Yes
F - Information Support and Services,10251 - Computer Technology,VIRGINIA PUBLIC SCHOOL DISTRICT 0706-01,3,2310A VSTS I A,N/A,LOCAL,GENERAL,,No
F - Information Support and Services,10251 - Computer Technology,VIRGINIA PUBLIC SCHOOL DISTRICT 0706-01,3,2310B VSTS I B,N/A,LOCAL,GENERAL,,No
F - Information Support and Services,10252 - Computer Maintenance,BLUE EARTH AREA PUBLIC SCHOOL 2860-01,9,047 Tech Intern,N/A,NATIONAL,GENERAL,,No
F - Information Support and Services,10252 - Computer Maintenance,CENTRAL PUBLIC SCHOOL DISTRICT 0108-01,11,10A COMPUTER REPAIR,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10252 - Computer Maintenance,CENTRAL PUBLIC SCHOOL DISTRICT 0108-01,11,10B COMPUTER REPAIR,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10252 - Computer Maintenance,CHISAGO LAKES SCHOOL DISTRICT 2144-01,07E,0460 Computer Essentials Repair,N/A,LOCAL,GENERAL,,Yes
F - Information Support and Services,10252 - Computer Maintenance,EASTERN CARVER COUNTY PUBLIC SCHOOL 0112-01,11,C053a Computer Repair 1,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10252 - Computer Maintenance,Elk River School District 0728-01,07W,14700 CHROME DEPOT INTERN,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10252 - Computer Maintenance,FARMINGTON PUBLIC SCHOOL DISTRICT 0192-01,11,21122 TE-Be Your Own Tech Support,N/A,LOCAL,GENERAL,,No
F - Information Support and Services,10252 - Computer Maintenance,FERGUS FALLS PUBLIC SCHOOL DISTRICT 0544-01,4,HS0922 PC Maint and Networking,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10252 - Computer Maintenance,INTERMEDIATE SCHOOL DISTRICT 917 0917-06,11,15451 Computer Service/Repair,N/A,STATE,GENERAL,,No
F - Information Support and Services,10252 - Computer Maintenance,JORDAN PUBLIC SCHOOL DISTRICT 0717-01,11,1095 TECH HELP,N/A,LOCAL,GENERAL,,No
F - Information Support and Services,10252 - Computer Maintenance,JORDAN PUBLIC SCHOOL DISTRICT 0717-01,11,1525 COMPUTER REPAIR,N/A,COMBINATION,ARTICULATED,DAKOTA COUNTY TECHNICAL COLLEGE,No
F - Information Support and Services,10252 - Computer Maintenance,JORDAN PUBLIC SCHOOL DISTRICT 0717-01,11,2095 TECH HELP,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10252 - Computer Maintenance,JORDAN PUBLIC SCHOOL DISTRICT 0717-01,11,2525 COMPUTER REPAIR,N/A,COMBINATION,ARTICULATED,DAKOTA COUNTY TECHNICAL COLLEGE,No
F - Information Support and Services,10252 - Computer Maintenance,OSSEO PUBLIC SCHOOL DISTRICT 0279-01,11,102701 PC MAINT REPR A,N/A,STATE,ARTICULATED,ANOKA-RAMSEY CC-CAMBRIDGE/COONRAPID,No
F - Information Support and Services,10252 - Computer Maintenance,OSSEO PUBLIC SCHOOL DISTRICT 0279-01,11,102702 PC MAINT REPR B,N/A,STATE,ARTICULATED,ANOKA-RAMSEY CC-CAMBRIDGE/COONRAPID,No
F - Information Support and Services,10252 - Computer Maintenance,OSSEO PUBLIC SCHOOL DISTRICT 0279-01,11,102703 PC MAINT REPR C,N/A,STATE,ARTICULATED,ANOKA-RAMSEY CC-CAMBRIDGE/COONRAPID,No
F - Information Support and Services,10252 - Computer Maintenance,PIERZ PUBLIC SCHOOL DISTRICT 0484-01,5,1031SX Computer Support Intern,N/A,LOCAL,GENERAL,,No
F - Information Support and Services,10252 - Computer Maintenance,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,T433021 AOIT A+ Computer Repair,N/A,NONE_ADDRESSED,ADVANCED,,No
F - Information Support and Services,10252 - Computer Maintenance,ST. PAUL PUBLIC SCHOOL DISTRICT 0625-01,11,T433023 AOIT A+ Computer Repair,N/A,NONE_ADDRESSED,ADVANCED,,No
F - Information Support and Services,10252 - Computer Maintenance,Southwest Metro Intermediate 288 0288-06,11,007100 COMPUTER REPAIR,N/A,COMBINATION,OCCUPATIONAL,,Yes
F - Information Support and Services,10252 - Computer Maintenance,WORTHINGTON PUBLIC SCHOOL DISTRICT 0518-01,8,2061 PC MAINTENANCE 1,N/A,NONE_ADDRESSED,GENERAL,,Yes
F - Information Support and Services,10252 - Computer Maintenance,WORTHINGTON PUBLIC SCHOOL DISTRICT 0518-01,8,2062 PC MAINTENANCE 2,N/A,NONE_ADDRESSED,ADVANCED,,No
F - Information Support and Services,10252 - Computer Maintenance,West St. Paul-Mendota Heights-Eagan 0197-01,11,2095 Computer Repair,N/A,NATIONAL,GENERAL,,No
F - Information Support and Services,10252 - Computer Maintenance,West St. Paul-Mendota Heights-Eagan 0197-01,11,2096 Computer Repair,N/A,NATIONAL,GENERAL,,No
F - Information Support and Services,10253 - Information Support and Services,AUSTIN PUBLIC SCHOOL DISTRICT 0492-01,10,610950 Student Technology Team,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10253 - Information Support and Services,BELLE PLAINE PUBLIC SCHOOL DISTRICT 0716-01,11,7400 Computer Repair,N/A,NONE_ADDRESSED,ARTICULATED,DUNWOODY COLLEGE OF TECHNOLOGY,Yes
F - Information Support and Services,10253 - Information Support and Services,BELLE PLAINE PUBLIC SCHOOL DISTRICT 0716-01,11,7400b Computer Repair,N/A,NONE_ADDRESSED,ARTICULATED,DUNWOODY COLLEGE OF TECHNOLOGY,Yes
F - Information Support and Services,10253 - Information Support and Services,BIG LAKE PUBLIC SCHOOL DISTRICT 0727-01,07W,6670 Technical Problem Solving,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10253 - Information Support and Services,NORTH BRANCH PUBLIC SCHOOLS 0138-01,07E,D9519 Software Dev Tools,N/A,STATE,GENERAL,,No
F - Information Support and Services,10253 - Information Support and Services,RED ROCK CENTRAL SCHOOL DISTRICT 2884-01,8,250 School to Work-RRC Net,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10253 - Information Support and Services,VIRGINIA PUBLIC SCHOOL DISTRICT 0706-01,3,2312A VSTS II A,N/A,LOCAL,GENERAL,,No
F - Information Support and Services,10253 - Information Support and Services,VIRGINIA PUBLIC SCHOOL DISTRICT 0706-01,3,2312B VSTS II B,N/A,LOCAL,GENERAL,,No
F - Information Support and Services,10253 - Information Support and Services,WAYZATA PUBLIC SCHOOL DISTRICT 0284-01,11,0497702 ODYSSEYWARE INTRO. TO IT,N/A,NATIONAL,GENERAL,,No
F - Information Support and Services,10253 - Information Support and Services,West St. Paul-Mendota Heights-Eagan 0197-01,11,0091 Tech Warriors,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10253 - Information Support and Services,West St. Paul-Mendota Heights-Eagan 0197-01,11,0092 Tech Warriors,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,BARNUM PUBLIC SCHOOL DISTRICT 0091-01,3,8754 KEYBOARDING 7,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,BLOOMINGTON PUBLIC SCHOOL DISTRICT 0271-01,11,CT3006 Hardware & Software,DCE,NONE_ADDRESSED,DUAL,HENNEPIN TECHNICAL COLLEGE,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,DILWORTH-GLYNDON-FELTON 2164-01,4,260 STEAM:Hardware/Software,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,DILWORTH-GLYNDON-FELTON 2164-01,4,261 STEAM:Applications,N/A,NONE_ADDRESSED,GENERAL,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT 0272-01,11,10207E22 iOS Development B,N/A,NONE_ADDRESSED,ADVANCED,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,HANCOCK PUBLIC SCHOOL DISTRICT 0768-01,4,076 IT Essentials (CIS) 1125,DCE,STATE,DUAL,MINNESOTA STATE COMMUNITY AND TECHNICAL,Yes
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,HANCOCK PUBLIC SCHOOL DISTRICT 0768-01,4,087 IT Essentials (HS),N/A,LOCAL,GENERAL,,Yes
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,HOLDINGFORD PUBLIC SCHOOL DISTRICT 0738-01,07W,020EXPLOR EXPLORE IT,N/A,NATIONAL,GENERAL,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,LAKE PARK AUDUBON SCHOOL DISTRICT 2889-01,4,9267 IT Essentials,N/A,COMBINATION,GENERAL,,Yes
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,MARSHALL PUBLIC SCHOOL DISTRICT 0413-01,8,115 Advanced IT,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,PINE RIVER-BACKUS SCHOOL DISTRICT 2174-01,5,0209200 Associates,N/A,COMBINATION,ADVANCED,,Yes
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,PROCTOR PUBLIC SCHOOL DISTRICT 0704-01,3,3800 PHS TECH INTERNSHIP I,N/A,NATIONAL,GENERAL,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,ST. LOUIS PARK PUBLIC SCHOOL DIST. 0283-01,11,SH0631 A+ Computer Tech I,N/A,STATE,GENERAL,,Yes
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,ST. LOUIS PARK PUBLIC SCHOOL DIST. 0283-01,11,SH0632 A+ Computer Tech II,N/A,STATE,GENERAL,,Yes
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,WACONIA PUBLIC SCHOOL DISTRICT 0110-01,11,150 Computer Repair (Tri 1),N/A,NONE_ADDRESSED,OCCUPATIONAL,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,WACONIA PUBLIC SCHOOL DISTRICT 0110-01,11,151 Computer Repair (Tri 2),N/A,NONE_ADDRESSED,OCCUPATIONAL,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,WACONIA PUBLIC SCHOOL DISTRICT 0110-01,11,152 Computer Repair (Tri 3),N/A,NONE_ADDRESSED,OCCUPATIONAL,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,WAYZATA PUBLIC SCHOOL DISTRICT 0284-01,11,050760 S A+ COMP TECH: HARDWARE (STEM),N/A,NATIONAL,OCCUPATIONAL,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,WESTONKA PUBLIC SCHOOL DISTRICT 0277-01,11,3100280 WESTONKA TECH INTERN I,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,WESTONKA PUBLIC SCHOOL DISTRICT 0277-01,11,3100281 WESTONKA TECH INTERN II,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,WESTONKA PUBLIC SCHOOL DISTRICT 0277-01,11,3100282 TECH INTERN III,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10254 - IT Essentials: PC Hardware and Software,WESTONKA PUBLIC SCHOOL DISTRICT 0277-01,11,3100283 TECH INTERN,N/A,COMBINATION,GENERAL,,No
F - Information Support and Services,10255 - CISCO—The Panduit Network Infrastructure Essentials (PNIE),BELLE PLAINE PUBLIC SCHOOL DISTRICT 0716-01,11,7425 Computer Networking,N/A,NONE_ADDRESSED,GENERAL,,Yes
F - Information Support and Services,10255 - CISCO—The Panduit Network Infrastructure Essentials (PNIE),EASTERN CARVER COUNTY PUBLIC SCHOOL 0112-01,11,C085a Computer Networking 1,N/A,COMBINATION,OCCUPATIONAL,,No
F - Information Support and Services,10255 - CISCO—The Panduit Network Infrastructure Essentials (PNIE),EASTERN CARVER COUNTY PUBLIC SCHOOL 0112-01,11,C086b Computer Networking 2,N/A,COMBINATION,OCCUPATIONAL,,No
F - Information Support and Services,10255 - CISCO—The Panduit Network Infrastructure Essentials (PNIE),INVER GROVE HEIGHTS SCHOOLS 0199-01,11,DC415031 Computer Service/CISCO Network,N/A,STATE,GENERAL,,No
F - Information Support and Services,10255 - CISCO—The Panduit Network Infrastructure Essentials (PNIE),INVER GROVE HEIGHTS SCHOOLS 0199-01,11,DC415032 Computer Service/CISCO Network,N/A,STATE,GENERAL,,No
F - Information Support and Services,10255 - CISCO—The Panduit Network Infrastructure Essentials (PNIE),INVER GROVE HEIGHTS SCHOOLS 0199-01,11,DC415033 Computer Service/CISCO Network,N/A,STATE,GENERAL,,No
